log_ret_y,count,Close Price_y,edge_count,node_count,degree
0.009379122,6719,134.74875,4514,8181,1.103532575
0.037560622,6305,139.90625,4575,8159,1.121460963
-0.016370329,6526,137.6345833,4591,8307,1.105332852
-0.010771561,7765,136.16,5598,9991,1.120608548
0.020067563,6875,138.92,5212,9331,1.117136427
-0.002820343,9006,138.52875,7519,13570,1.108179808
0.017401233,6104,140.9604167,4743,8468,1.120217289
0.015469215,5781,143.1579167,4336,7720,1.123316062
0.008924517,5946,144.44125,4688,8259,1.135246398
0.010162832,6548,145.9166667,5188,8967,1.157131705
-0.009343919,5837,144.5595833,4670,8303,1.124894616
0.01339339,6216,146.50875,5106,8898,1.147673635
0.009555448,7274,147.9154167,6106,11040,1.10615942
0.020771677,6661,151.02,5016,8760,1.145205479
-0.002466842,7149,150.6479167,5280,9290,1.136706136
0.008833654,12861,151.9845833,11407,21083,1.082104065
0.041354911,5915,158.4016667,4607,8491,1.085148981
-0.01679624,10903,155.7633333,5375,9745,1.10312981
0.01394868,7716,157.95125,5530,10203,1.083994903
0.022319316,7044,161.51625,5887,10840,1.086162362
0.022619201,5974,165.21125,4702,8723,1.078069472
0.048335256,6143,173.3929167,5125,9626,1.064824434
0.06451404,5938,184.9479167,4946,9210,1.074049946
-0.046559817,7515,176.5341667,6171,11347,1.087688376
0.008893919,6801,178.11125,5309,9807,1.082696033
-0.008030436,6463,176.6866667,5132,9486,1.082015602
0.018826586,6923,180.0445833,5615,10372,1.082722715
0.029401039,6874,185.4166667,5051,9322,1.083673032
-0.034966047,7049,179.0454167,5335,9731,1.096495735
-0.007857012,7143,177.6441667,5750,10574,1.087573293
-0.018581502,6879,174.37375,5499,10073,1.091829644
-0.006311438,8748,173.2766667,6810,12545,1.085691511
0.024602054,7396,177.5925,5694,10531,1.081378786
0.000670787,8833,177.7116667,7766,14018,1.108003995
-0.017624175,8651,174.6070833,7427,13391,1.109252483
-0.022977254,7696,170.6408333,6250,11274,1.108745787
-0.056189068,10174,161.3170833,7705,13930,1.106245513
-0.028839335,6979,156.73125,5380,9681,1.111455428
0.049410916,5838,164.67,4257,7668,1.110328638
-0.016923434,8422,161.9066667,6678,12043,1.10902599
-0.003062,12162,161.4116667,10540,19330,1.09053285
0.033643982,6151,166.9345833,4520,8207,1.101498721
0.012222729,6317,168.9875,4886,8924,1.095024653
0.011412305,12570,170.9270833,11153,21483,1.038309361
0.000165749,5897,170.9554167,4618,8381,1.102016466
0.003258208,5484,171.5133333,4086,7450,1.096912752
-0.021545604,6080,167.8575,4632,8482,1.092195237
-0.013132638,7623,165.6675,5841,10606,1.101452008
-0.008590573,7135,164.2504167,5483,10190,1.076153091
0.015500713,7008,166.81625,5129,9403,1.090928427
0.001956328,6924,167.1429167,5077,9277,1.094534871
-0.01883546,7249,164.0241667,5320,9575,1.111227154
0.012884743,8942,166.15125,6286,11114,1.131185892
0.043142184,8157,173.47625,5612,10151,1.105703872
0.001300965,8276,173.7020833,6371,11429,1.114883192
-0.000921542,7569,173.5420833,5893,10526,1.119703591
-0.015197699,8998,170.9245833,7290,13155,1.108323831
-0.003934902,6819,170.2533333,5314,9454,1.124180241
0.004044594,6416,170.9433333,4966,8848,1.122513562
-0.000987657,7991,170.7745833,6111,10877,1.12365542
0.007760295,8664,172.105,6888,12373,1.113392063
0.015773664,7412,174.84125,5769,10269,1.123575811
0.00358017,6835,175.4683333,5346,9462,1.129993659
0.010840432,6333,177.3808333,4990,8988,1.110369381
0.013119609,7392,179.7233333,5250,9417,1.115004779
0.013757244,12280,182.2129167,9705,18009,1.077794436
0.027311025,8690,187.2579167,7288,13364,1.09069141
0.02663042,8205,192.3116667,6738,12519,1.076443805
-0.008289089,6199,190.7241667,4935,8981,1.09898675
0.005566275,6241,191.78875,4784,8949,1.06916974
0.000849098,6418,191.9516667,5119,9495,1.078251711
-0.011136619,8617,189.8258333,6883,12650,1.088221344
0.002100597,7546,190.225,5951,11177,1.064865348
0.037003437,7909,197.3958333,6086,11246,1.082340388
0.032725134,8685,203.9625,6403,11654,1.09885018
0.018834404,8447,207.8404167,6029,10871,1.109189587
-0.033766275,7974,200.9395833,5562,10180,1.092730845
-0.035098874,7492,194.0091667,5000,9233,1.083071591
-0.023037168,7043,189.5908333,5199,9470,1.097993664
0.0002571,7219,189.6395833,5642,10049,1.122897801
-0.01260729,9647,187.26375,7939,14056,1.12962436
0.008776922,7638,188.9145833,6091,10697,1.138823969
-0.011321135,7197,186.7879167,5831,10307,1.131464054
0.021948307,8921,190.9329167,7091,12774,1.110223892
0.011482383,8968,193.1379167,7089,12344,1.148574206
-0.024120862,7813,188.535,6161,10750,1.146232558
0.006245869,7722,189.71625,6025,10561,1.140990437
-0.005201074,10217,188.7320833,8610,15840,1.087121212
0.023856724,10773,193.28875,9159,16979,1.078862124
0.019067189,7511,197.0095833,5730,10237,1.119468594
-0.024997742,6979,192.1458333,5217,9291,1.12302228
-0.03365557,6267,185.7866667,4538,8328,1.089817483
0.024838761,6719,190.4591667,5205,9420,1.105095541
-0.003695274,6990,189.7566667,5487,9992,1.098278623
0.021666626,7578,193.9129167,6238,11465,1.088181422
0.006173547,6965,195.11375,5747,10531,1.091444307
0.010316619,7518,197.1370833,6183,11150,1.109058296
0.00603507,6876,198.3304167,5451,9987,1.091619105
0.017710155,7812,201.8741667,5351,9773,1.095057812
0.018285941,7348,205.5995833,5174,9617,1.07601123
-0.021468897,7086,201.2326316,5428,9870,1.099898683
-0.000593013,7014,201.1133333,5412,9733,1.11209288
-0.033472852,7236,194.4929167,5451,9779,1.114837918
-0.106541156,6685,174.8370833,5322,9404,1.131858783
0.021004752,7276,178.5483333,6101,10889,1.120580402
-0.006980876,7539,177.30625,6098,11082,1.100523371
0.005528301,8281,178.2891667,6627,11861,1.117443723
0.03111224,6691,183.9233333,5320,9505,1.119410836
-0.010056835,8695,182.0829167,7160,13021,1.099761923
-0.056066936,6802,172.155,5424,9662,1.122748913
0.008284161,6228,173.5870833,4837,8674,1.115287065
0.005624931,7104,174.56625,4530,8067,1.123094087
0.00528011,9582,175.4904167,7841,14663,1.069494646
0.013255317,8862,177.8320833,7695,14407,1.068230721
0.013692246,6749,180.28375,5035,9092,1.107567092
0.006464209,7220,181.4529167,5739,10464,1.09690367
0.007444317,6761,182.80875,5482,10071,1.08867044
-0.01093155,5542,180.82125,4161,7598,1.095288234
0.030419457,6095,186.40625,4747,8705,1.090637565
0.007741957,5914,187.855,4702,8530,1.102461899
-0.000909803,6085,187.6841667,4945,8946,1.105522021
0.005373578,6550,188.6954167,5108,9267,1.102406388
-0.011767716,6425,186.4879167,5071,9185,1.104191617
-0.0249987,6869,181.88375,5411,9792,1.105187908
-0.036044518,7250,175.4445833,5559,10026,1.108916816
-0.000427577,7912,175.3695833,6198,11078,1.118974544
0.011509069,7671,177.3995833,5707,10216,1.117267032
-0.031649374,6535,171.8729167,5223,9294,1.123950936
-0.050192133,8412,163.4591667,6703,11888,1.12769179
-0.060696157,5583,153.8329167,4357,7670,1.136114733
0.05386691,5325,162.3466667,4164,7428,1.121163166
-0.021398584,5563,158.9095833,4010,7138,1.123564024
-0.031001359,5715,154.05875,4407,7937,1.110495149
0.02588845,5272,158.0991667,4083,7200,1.134166667
-0.014162723,6290,155.8758333,4655,8524,1.09221023
0.032626666,5774,161.0454167,4500,7988,1.126690035
-0.003444396,6714,160.4916667,5370,9794,1.096589749
-0.055892276,12319,151.7675,10855,20569,1.055471827
-0.044042528,5319,145.2283333,4149,7521,1.10331073
-0.03568016,5934,140.1379167,4654,8596,1.082829223
-0.058475036,7401,132.1783333,6119,11217,1.091022555
0.051011123,6393,139.0958333,5011,9138,1.096738893
-0.025146539,7005,135.6416667,5318,9616,1.106073211
-0.08250986,5701,124.8991667,4489,8268,1.085873246
-0.031106881,5555,121.07375,4239,7685,1.103188029
0.077916028,5821,130.8845833,4123,7436,1.108929532
0.113181553,6431,146.5691667,4699,8438,1.113771036
-0.005984909,5466,145.6945833,4167,7529,1.10691991
0.005501516,5324,146.4983333,4008,7209,1.111943404
0.007788226,7081,147.64375,5678,10181,1.11541106
0.071530487,5604,158.5916667,4185,7483,1.118535347
-0.022437328,5806,155.0729167,4579,8073,1.134398613
0.008609303,6213,156.41375,4753,8263,1.150429626
-0.003207115,5424,155.9129167,4232,7378,1.147194362
-0.027538322,7036,151.6779167,4742,8337,1.137579465
-0.038760743,5990,145.91125,4180,7467,1.119592875
0.016637575,7867,148.3591667,6087,11134,1.09340758
0.016252005,5981,150.79,4366,7740,1.128165375
0.04393142,6391,157.5620833,4751,8591,1.106041206
0.011722669,5897,159.42,4346,7896,1.100810537
0.008810859,12872,160.8308333,10829,20410,1.061146497
0.027005528,6270,165.2333333,4817,8764,1.09926974
0.021644727,5818,168.84875,4365,7906,1.10422464
-0.015312689,5819,166.2829167,4434,8038,1.103259517
0.008635079,5550,167.725,4155,7526,1.104172203
0.023767568,6425,171.7591667,5006,9181,1.090513016
0.007212743,5587,173.0025,4184,7541,1.109667153
0.010348336,5924,174.8020833,4334,7821,1.108298172
-0.005739579,6246,173.8016667,4419,7972,1.108630206
-0.024464709,6378,169.60125,4450,8048,1.105864811
0.00696756,6131,170.7870833,4233,7601,1.113800816
-0.007166576,7686,169.5675,4615,8172,1.129466471
-0.03958268,6573,162.9866667,4214,7588,1.110701107
-0.059853831,5938,153.5175,4018,7183,1.11875261
0.012892792,6224,155.5095833,4288,7636,1.1231011
0.028169537,5536,159.9525,4253,7572,1.123349181
0.002863934,6820,160.41125,5488,9689,1.132831046
-0.004292461,4312,159.7241667,3177,5678,1.119056006
-0.013985875,4817,157.5058333,3540,6349,1.115136242
0.019654059,6284,160.6320833,4862,8992,1.081405694
0.021933117,4873,164.1941667,3588,6421,1.117582931
0.009518939,5852,165.7645833,3764,6736,1.117577197
-0.000900276,6500,165.6154167,5357,9871,1.085401682
-0.001084928,6951,165.4358333,5760,10763,1.07033355
-0.009571001,8268,163.86,6996,13226,1.057916226
-0.017033671,5363,161.0925,3981,7178,1.109222625
0.009204268,4740,162.5820833,3693,6743,1.095358149
0.000222939,5274,162.6183333,3977,7232,1.099834071
0.005840186,6251,163.5708333,4871,8634,1.128329859
0.00963073,6071,165.15375,4955,8915,1.111609647
0.009941113,7677,166.80375,5826,10888,1.070168993
0.009392985,7695,168.3779167,5833,10775,1.082691415
0.014694515,6395,170.8704167,4995,9089,1.099130817
0.008370363,7113,172.3066667,5252,9500,1.105684211
-0.003614433,7164,171.685,5367,9688,1.107968621
-0.00158847,7198,171.4125,5716,10320,1.107751938
0.003426389,6582,172.0008333,5267,9592,1.098206839
0.027505688,8850,176.7975,7159,12844,1.114761756
0.024824007,7506,181.24125,5357,9642,1.111180253
0.002491268,7753,181.6933333,5948,10630,1.119096896
0.016859174,7185,184.7825,5487,9761,1.124270054
0.004252712,6185,185.57,4929,8824,1.117180417
0.003912689,6219,186.2975,4929,8901,1.107516009
0.025188135,5702,191.0495833,4608,8279,1.11317792
0.009189543,7810,192.8133333,6493,11786,1.101815714
-0.01447919,7027,190.0416667,4746,8512,1.115131579
-0.003036836,13861,189.4654167,12313,23223,1.060414244
0.001577759,8625,189.7645833,6665,12279,1.085593289
0.019495397,7344,193.5004167,5898,10676,1.104908205
0.017608869,6949,196.9379167,5443,9958,1.093191404
0.035329493,7202,204.02,5752,10490,1.096663489
0.015526808,7134,207.2125,5329,9749,1.093240332
0.003657016,6246,207.9716667,5064,9237,1.09645989
0.021012546,6597,212.3879167,5156,9505,1.084902683
0.005150223,7292,213.4845833,5846,10825,1.080092379
-0.026160765,6771,207.9720833,5196,10122,1.02667457
-0.012057178,9467,205.4795833,6714,12590,1.066560763
0.004679282,10364,206.4433333,7525,13614,1.105479653
0.007646326,9367,208.0279167,6399,11532,1.109781478
-0.007020845,8529,206.5725,5508,10041,1.097101882
-0.022821132,8420,201.9116667,5688,10302,1.104251602
-0.023888696,8827,197.1454167,5962,10742,1.110035375
0.021394813,8054,201.40875,5778,10556,1.094732853
-0.004326853,7151,200.5391667,5228,9660,1.082401656
0.011882318,9274,202.93625,7053,12882,1.095016302
0.024552034,9386,207.9804167,7404,13391,1.10581734
0.024325436,8023,213.1016667,6814,12379,1.10089668
0.025249274,9748,218.5508333,8541,15823,1.079567718
0.017228461,8413,222.34875,6996,12688,1.102774275
0.027947177,9341,228.6504167,7407,13434,1.102724431
-0.003742683,8025,227.79625,6621,11995,1.103959983
0.003513049,8282,228.5979167,6712,12286,1.092625753
-0.03044596,9328,221.7429167,7808,14156,1.103136479
0.019123248,7603,226.0241667,6339,11636,1.089549673
-0.0240302,6918,220.6575,5666,10515,1.077698526
-0.027061498,8721,214.76625,7465,14122,1.057215692
-0.009119152,10746,212.8166667,9570,18301,1.045844489
0.008987217,7269,214.7379167,5947,11102,1.071338498
0.020820944,8725,219.2558333,7148,13347,1.07110212
0.005662237,11143,220.5008333,9084,17387,1.044918617
-0.001255507,7465,220.2241667,6102,12523,0.974526871
0.025730465,7906,225.9641667,6602,13679,0.965275239
0.007573852,8401,227.6820833,6936,14191,0.977520964
-0.001334988,10439,227.3783333,8755,16711,1.047812818
0.001872874,7986,227.8045833,6793,13254,1.025049042
-0.013382708,8569,224.77625,7193,14276,1.00770524
-0.000858629,5929,224.5833333,5287,10766,0.982166078
-0.000858629,5929,224.5833333,7548,14818,1.018760966
-0.000858629,8545,224.5833333,5287,10766,0.982166078
-0.000858629,8545,224.5833333,7548,14818,1.018760966
-0.013149152,9584,221.6495833,7552,14473,1.043598425
-0.010223923,8810,219.395,7065,13626,1.036988111
0.021895175,8207,224.2516667,6486,12668,1.023997474
0.000291668,6878,224.3170833,5263,10277,1.024228861
-0.00127877,9185,224.0304167,7743,14927,1.037448918
0.000654459,10096,224.1770833,8510,15334,1.109951741
0.003577071,8316,224.9804167,6764,12028,1.124709012
-0.006641098,9178,223.49125,7939,14555,1.090896599
-0.013756165,7324,220.4379167,5776,10271,1.124720086
0.019493072,7382,224.7770833,5470,9968,1.097512039
0.011793785,9453,227.44375,7940,14822,1.071380381
-0.001952938,10146,227,8761,16360,1.071026895
0.005688635,9696,228.295,8363,15682,1.066573141
0.006291446,7252,229.7358333,5692,10464,1.087920489
-0.006415562,8798,228.2666667,7366,13644,1.079742011
-0.010527253,7845,225.87625,6398,11478,1.114828367
-0.003211183,7800,225.1520833,6221,11226,1.108319971
0.004836858,9110,226.24375,7480,13648,1.096131301
-0.007577649,9254,224.5358333,7604,13663,1.113079119
-0.002378096,8764,224.0025,7104,12684,1.120151372
-0.000266029,9030,223.9429167,7217,12800,1.12765625
-0.016230721,7488,220.3375,6114,11057,1.105905761
-0.025245563,6877,214.8445833,5406,10014,1.079688436
0.001538688,5642,215.1754167,4219,7961,1.059917096
-0.021010356,5647,210.7016667,4207,7942,1.059430874
0.015813119,9331,214.06,8001,13788,1.160574413
-0.005026784,8668,212.9866667,7180,12863,1.116380316
0.000391184,7000,213.07,5343,9583,1.115099656
0.01356699,7308,215.9804167,5241,9379,1.117603156
0.00529508,8449,217.1270833,6379,11783,1.082746329
-0.000973406,7372,216.9158333,5204,9555,1.089272632
0.016350488,7373,220.4916667,5311,9802,1.083656397
0.009711188,9524,222.6433333,7664,14157,1.082715265
-0.001837583,12185,222.2345833,9616,18249,1.053865965
0.005185617,7207,223.39,4999,9317,1.073092197
0.002313897,8087,223.9075,5470,9938,1.100825116
-0.000187967,8565,223.8654167,4733,8591,1.101850774
-0.010520888,7769,221.5225,4569,8344,1.095158198
-0.004490424,6411,220.53,4355,7950,1.095597484
-0.011311257,7659,218.0495833,5031,9237,1.089314713
-0.001514564,8515,217.7195833,5703,10350,1.102028986
0.005747745,8440,218.9745833,5718,10393,1.100356009
0.01123552,8893,221.44875,5956,10716,1.111608809
-0.005327661,8512,220.2720833,5176,9357,1.106337501
-0.012314161,8657,217.57625,5513,9784,1.126941946
-0.004346994,8351,216.6325,5889,10510,1.120647003
0.00394284,8276,217.4883333,6813,12074,1.128540666
-0.008745494,7785,215.5945833,6144,10964,1.120758847
-0.001779611,7299,215.21125,5608,9979,1.123960317
0.004535619,8539,216.1895833,6970,12476,1.117345303
-0.003467473,6735,215.44125,5119,9109,1.123943353
0.005504502,6308,216.6304167,5021,9060,1.108388521
0.00971201,6713,218.7445833,5087,9078,1.120731439
0.007452347,7902,220.3808333,6277,11449,1.096514979
-0.005733782,6314,219.1208333,4925,8803,1.118936726
-0.000673371,6075,218.9733333,4688,8410,1.114863258
0.002666098,11938,219.5579167,10277,19512,1.053403034
0.008098986,7822,221.3433333,6021,11192,1.075947105
0.000526946,6612,221.46,5264,9635,1.092682927
-0.006658001,6606,219.9904167,4616,8401,1.098916796
-0.002628566,6426,219.4129167,4902,8885,1.103432752
-0.004880946,7717,218.3445833,5885,10686,1.101441138
0.002947789,7134,218.9891667,5707,10306,1.107510188
0.00021498,7931,219.03625,6496,11822,1.098968026
-0.00842249,7030,217.1991667,5581,10123,1.102637558
-0.004040549,7874,216.3233333,6054,10820,1.119038817
0.004052059,7702,217.2016667,5838,10453,1.116999904
-0.001203523,7695,216.9404167,5957,10707,1.11272999
0.001543012,7624,217.2754167,6012,10715,1.122165189
0.000672882,9047,217.4216667,7521,13516,1.112903226
-0.003192061,7273,216.72875,5687,10024,1.134676776
0.00484646,7051,217.7816667,5414,9751,1.11045021
-0.003822279,6087,216.9508333,4797,8601,1.115451692
-0.000238178,6408,216.8991667,4891,8746,1.11845415
0.002982726,6377,217.5470833,4982,8793,1.133174116
0.001628588,5607,217.9016667,4559,8145,1.119459791
0.006379665,6829,219.29625,5462,10036,1.088481467
0.004827672,6601,220.3575,4956,8969,1.105139926
-0.001318803,6924,220.0670833,5035,8974,1.1221306
0.005296828,6079,221.2358333,4560,8249,1.105588556
0.010497176,5729,223.5704167,4097,7408,1.106101512
0.025086683,11460,229.25,9696,18343,1.057188028
0.008486245,10406,231.20375,8536,16230,1.051879236
-0.010986642,7283,228.6775,5165,9397,1.099287006
-0.002596174,6114,228.0845833,4619,8446,1.0937722
0.011593053,6633,230.7441667,5047,9161,1.101844777
-0.006883689,6196,229.16125,4490,8184,1.097262952
-0.001331827,6156,228.85625,4547,8383,1.084814506
0.012412293,8681,231.7145833,6603,11913,1.108536892
0.008883044,8897,233.7820833,6457,11690,1.104704876
-0.002326807,6607,233.23875,5103,9384,1.087595908
0.006481585,10928,234.7554167,8541,15519,1.100715252
0.026584637,8761,241.08,6570,11990,1.095913261
0.003455874,8332,241.9145833,6560,11966,1.096439913
0.011948756,8968,244.8225,7540,13980,1.078683834
0.00357443,7691,245.6991667,6442,11807,1.091217075
-0.007624665,6719,243.8329167,5469,9837,1.111924367
0.003387972,6359,244.6604167,5147,9142,1.126011814
0.006863489,6176,246.3454167,4797,8559,1.120925342
0.000818299,6543,246.5470833,5350,9722,1.100596585
-0.004826463,6742,245.36,5391,9738,1.107208872
0.000860609,8383,245.57125,7064,12955,1.090544191
-0.008738874,8296,243.4345833,6368,11692,1.089291823
0.004600497,7379,244.5570833,6111,11161,1.095063166
-6.82E-05,6900,244.5404167,5866,10764,1.089929394
-0.002953768,6033,243.8191667,4763,8705,1.094313613
0.004782059,14521,244.9879167,13199,25182,1.04828846
-0.00741212,7048,243.17875,5753,10695,1.075829827
0.001872724,7360,243.6345833,5421,9989,1.085393933
-0.001888145,6540,243.175,5462,10119,1.079553316
-0.001303066,7125,242.8583333,5828,10742,1.085086576
-0.007102333,8757,241.1395833,7371,13640,1.080791789
-0.005386543,8830,239.8441667,6215,11256,1.104299929
0.000974117,7509,240.0779167,5790,10646,1.087732482
0.00413938,7972,241.07375,6456,11748,1.099080695
0.016029449,7834,244.9691667,6591,11927,1.105223443
-0.002622814,7193,244.3275,5880,10556,1.114058355
-0.004608256,7458,243.2041667,5997,10785,1.112100139
-0.001513935,8096,242.83625,6736,12018,1.120985189
0.006717185,8458,244.4729167,6291,11278,1.115623337
0.003752739,7486,245.3920833,5711,10251,1.114232758
-0.003190463,8282,244.6104167,6682,11860,1.126812816
0.003375523,9560,245.4375,7930,14055,1.128424048
0.000705973,8203,245.6108333,6814,12016,1.134154461
-0.003284628,8786,244.8054167,7388,13137,1.124762122
0.001386195,9475,245.145,7996,14429,1.108323515
0.001594722,8325,245.53625,6898,12184,1.132304662
-0.004495169,7689,244.435,6285,11178,1.124530327
-0.005106394,7244,243.19,5658,10126,1.117519257
0.005012636,13367,244.4120833,12131,22819,1.063236776
0.023088468,8523,250.1208333,7339,13607,1.078709488
0.011028601,6767,252.8945833,5545,10100,1.098019802
-0.004215169,6468,251.8308333,5188,9453,1.097640961
0.000645066,6428,251.9933333,5230,9682,1.080355298
0.004694775,6787,253.1791667,5329,9726,1.095825622
0.005013496,8233,254.4516667,6774,12429,1.090031378
0.000281612,8279,254.5233333,6493,11854,1.095495191
0.003606452,9150,255.4429167,6975,12686,1.099637396
0.003900627,9012,256.44125,7369,13279,1.109872731
0.008877401,9058,258.7279167,7208,12950,1.113204633
0.009436021,8248,261.1808333,6552,11833,1.107411476
0.008574663,8268,263.43,6660,12063,1.104202935
-0.00973673,8169,260.8775,6208,11392,1.08988764
-0.017141606,8571,256.44375,6130,10977,1.116880751
-0.011895679,9879,253.41125,7960,14297,1.113520319
0.020052874,6707,258.5441667,5147,9443,1.090119665
-0.001117455,8887,258.2554167,7155,12584,1.137158296
-0.0008377,8266,258.0391667,6291,11250,1.1184
0.002681717,7763,258.7320833,6232,11074,1.125519234
0.004941415,7344,260.01375,5654,10044,1.125846276
0.00953879,9151,262.5058333,7482,13643,1.096826211
0.002127846,7313,263.065,5714,10313,1.10811597
-0.002805838,6641,262.3279167,5102,9223,1.106364523
0.003323637,14062,263.20125,12384,23566,1.051005686
0.000663087,8492,263.3758333,6905,12895,1.070957736
-0.002061918,8282,262.8333333,6362,11778,1.080319239
-0.000366269,7588,262.7370833,5381,9880,1.089271255
-0.005685615,7794,261.2475,5854,10798,1.084274866
-0.007771823,7187,259.225,5309,9773,1.086462703
-0.002758809,8286,258.5108333,6217,11348,1.095699683
0.00086677,8165,258.735,6252,11391,1.097708717
0.006628929,8730,260.4558333,6639,12101,1.097264689
0.001544175,9411,260.8583333,7253,13153,1.102866266
0.002906038,8993,261.6175,7117,12880,1.105124224
-0.001369028,8631,261.2595833,6613,11991,1.102993912
-0.004340988,9022,260.1279167,6695,12126,1.104238826
-0.004557813,9128,258.945,6110,11126,1.09832824
-0.001678082,8187,258.5108333,6090,11155,1.091887046
0.006845986,8187,260.2866667,5262,9712,1.083607908
0.000518524,11497,260.4216667,7850,14334,1.095297893
-0.003449075,9060,259.525,6881,12441,1.106181175
-0.008708629,7474,257.2747059,6029,10905,1.105731316
-0.012449029,8291,254.0917391,6765,12486,1.083613647
-0.007261506,7191,252.2533333,5546,9974,1.112091438
0.012785275,7885,255.4991667,6416,11536,1.112343967
-0.013317289,7987,252.1191667,6696,12109,1.105954249
-0.003421891,6685,251.2579167,5178,9339,1.108898169
0.009628154,14457,253.68875,12835,24227,1.059561646
0.000774928,9305,253.8854167,7869,14491,1.086053412
0.007322243,7133,255.75125,5628,10313,1.091437991
0.006026091,6911,257.2970833,5541,10074,1.100059559
0.004633685,6452,258.4920833,5228,9574,1.092124504
-0.001187072,7223,258.1854167,5612,10166,1.104072398
0.000317873,7554,258.2675,5876,10759,1.092294823
0.002804843,7466,258.9929167,5779,10563,1.094196724
0.005208562,7251,260.3454167,5529,10155,1.088921713
-0.003406727,7597,259.46,5760,10502,1.096933917
-0.004960057,7706,258.17625,5942,10771,1.103333024
-0.008043586,7456,256.1079167,5945,10648,1.116641623
-0.0005061,7423,255.9783333,5719,10296,1.110916861
-0.009924597,8049,253.4504167,5928,10772,1.100631266
0.00560829,7918,254.8758333,5980,10781,1.109359058
-0.002976461,6991,254.1183333,5332,9622,1.108293494
-0.001690273,7218,253.6891667,5569,9995,1.114357179
2.46E-05,8077,253.6954167,6675,11978,1.114543329
0.006794424,7794,255.425,6474,11624,1.113902271
0.010507068,9214,258.1229167,7724,14305,1.079902132
0.00332299,7947,258.9820833,6645,11843,1.12218188
0.002521125,8472,259.6358333,6904,12160,1.135526316
0.002072872,7311,260.1745833,5913,10528,1.123290274
0.003330349,7005,261.0425,5392,9675,1.114625323
0.006827377,11438,262.8308333,9917,18576,1.067721792
-0.003664,11768,261.8695833,10437,19636,1.063047464
-0.000450389,7335,261.7516667,5906,10831,1.090573354
0.00146819,8362,262.13625,5572,10248,1.087431694
0.002793622,6528,262.8695833,5141,9548,1.076874738
0.001001263,7457,263.1329167,5503,10240,1.074804688
0.001049299,8102,263.4091667,6482,12010,1.079433805
0.003507072,10070,264.3345833,7896,14674,1.076189178
-0.001992832,9604,263.8083333,8000,14986,1.067663152
0.001412591,11925,264.18125,7983,14568,1.095963756
-0.001125176,11137,263.8841667,7063,12578,1.123072031
0.000296803,11945,263.9625,7027,12513,1.123151922
0.005165716,8354,265.3295833,6573,11831,1.111148677
0.018248258,7757,270.2158333,5840,10498,1.112592875
0.017071173,7757,274.8683333,6025,10818,1.113884267
-0.004261101,11482,273.6995833,9787,17315,1.130464915
-0.006891011,8746,271.82,7023,12448,1.128374036
0.008707048,8321,274.1970833,6562,11518,1.13943393
-0.000215805,7842,274.1379167,6224,11112,1.120230382
0.007602527,7347,276.23,5850,10450,1.119617225
0.006970125,6998,278.1620833,5604,10060,1.114115308
0.00670169,7136,280.0325,5919,10538,1.123363067
0.010056719,6995,282.8629167,5811,10392,1.118360277
0.005729858,6911,284.4883333,5804,10325,1.124261501
-0.001676928,10333,284.0116667,9257,17175,1.077962154
0.00231237,13500,284.6691667,12157,23299,1.043564101
0.007094152,7566,286.6958333,6214,11475,1.083050109
0.009868739,6691,289.5391667,5379,9896,1.087105901
0.006249016,7671,291.3541667,6004,11020,1.089655172
-0.010659399,7775,288.265,6226,11287,1.103216089
0.002044636,7099,288.855,5575,10159,1.097548971
0.016429695,8118,293.64,6548,11850,1.105147679
-0.000146165,8486,293.5970833,7110,13123,1.08359369
0.002235544,9301,294.2541667,7596,13793,1.101428261
-0.00786706,10658,291.9483333,8778,15783,1.112336058
-0.003598713,12089,290.8995833,10335,18226,1.134094151
0.005506476,11192,292.5058333,9379,16698,1.123368068
0.020586785,12484,298.59,10349,18373,1.126544386
0.035713015,8963,309.44625,7137,12764,1.118301473
0.020508072,8623,315.8579167,7071,12634,1.119360456
-0.008957511,8994,313.04125,7203,12860,1.120217729
0.002892131,10584,313.9479167,8455,15146,1.116466394
0.020805969,9755,320.5483333,7936,14141,1.122410013
0.000552286,9914,320.7254167,8226,14693,1.119716872
0.034577222,9845,332.0091667,8430,15312,1.101097179
0.021612793,8053,339.2629167,6641,12007,1.106188057
-0.030683427,9198,329.01125,7618,14012,1.087353697
-0.012996516,8534,324.7629167,7247,13462,1.076660229
0.024075618,8845,332.6766667,7169,13089,1.095423638
0.014773404,13133,337.6279167,11371,21151,1.07522103
-0.002457643,15161,336.7991667,13410,25046,1.070829673
-0.000195487,9634,336.7333333,8056,14743,1.092857627
0.007000042,9007,339.09875,7166,13250,1.081660377
0.006588906,9219,341.3404167,7372,13504,1.091824645
0.016051783,10108,346.86375,8338,15504,1.075593395
-0.009384743,10066,343.62375,8180,14971,1.092779373
-0.015247269,9390,338.4241667,7175,13299,1.079028498
0.006357347,9498,340.5825,7483,13892,1.077310682
-0.009633999,10998,337.3170833,8921,16448,1.084751946
-0.021485126,9270,330.1470833,7361,13389,1.09955934
0.023644458,9242,338.04625,7471,13587,1.099727681
-0.008888023,10404,335.055,7803,14091,1.107515435
0.010521081,12885,338.59875,9937,17956,1.106816663
0.006685395,11008,340.87,8101,14665,1.104807364
0.012136235,9024,345.0320833,6403,11751,1.089779593
0.001888137,8299,345.6841667,6749,12415,1.087233186
